,DCIPT_ID,Descr,Descr_caps,english_name,wiki_search,DCIPT_ID_x,DCIPT_DESCR,g_translate
1115,1186.0,Água para preparações injectáveis,ÁGUA PARA PREPARAÇÕES INJECTÁVEIS,Water,Water,,,
1116,1188.0,Ureia (13C),UREIA (13C),Urea (13C),,1188.0,Ureia (13C),Urea (13C)
1117,1189.0,Lutropina alfa,LUTROPINA ALFA,Lutropin alfa,,,,
1118,1190.0,Amidotrizoato de meglumina,AMIDOTRIZOATO DE MEGLUMINA,Amidotrizoate meglumine,,,,
1119,1191.0,Amifostina,AMIFOSTINA,Amifostine,,,,
1120,1192.0,Anetol tritiona,ANETOL TRITIONA,Anethole trithione,,,,
1121,1193.0,Dexpantenol,DEXPANTENOL,Dexpanthenol,,,,
1122,1194.0,Galantamina,GALANTAMINA,Galantamine,,,,
1123,1196.0,Hidróxido de alumínio,HIDRÓXIDO DE ALUMÍNIO,Aluminium hydroxide,Aluminium hydroxide,,,
1124,1197.0,Hidróxido de magnésio,HIDRÓXIDO DE MAGNÉSIO,Magnesium hydroxide,Magnesium hydroxide,,,
1125,1198.0,Icodextrina,ICODEXTRINA,Icodextrin,,,,
1126,1199.0,Idampramina,IDAMPRAMINA,Idanpramine,,,,
1127,1200.0,Inosina,INOSINA,Inosine,,,,
1128,1201.0,Insulina aspártico,INSULINA ASPÁRTICO,Insulin aspart,,,,
1129,1202.0,Insulina glargina,INSULINA GLARGINA,Insulin glargine,,,,
1130,1203.0,Iopodato de sódio,IOPODATO DE SÓDIO,Sodium Iopodate,,1203.0,Iopodato de sódio,Sodium Iopodate
1131,1204.0,Iopromida,IOPROMIDA,Iopromide,,,,
1132,1205.0,Iotrolano,IOTROLANO,Iotrolan,,,,
1133,1206.0,Letosteína,LETOSTEÍNA,Letosteine,,,,
1134,1207.0,Levetiracetam,LEVETIRACETAM,Levetiracetam,,,,
1135,1208.0,Levofolinato de cálcio,LEVOFOLINATO DE CÁLCIO,Calcium Levofolinate,,1208.0,Levofolinato de cálcio,Calcium Levofolinate
1136,1209.0,Levossimendano,LEVOSSIMENDANO,Levosimendan,,,,
1137,1210.0,Lormetazepam,LORMETAZEPAM,Lormetazepam,,,,
1138,1211.0,Magaldrato,MAGALDRATO,Magaldrate,,,,
1139,1212.0,Mangafodipir,MANGAFODIPIR,Mangafodipir,,,,
1140,1214.0,Mercaptamina,MERCAPTAMINA,mercaptamine,,1214.0,Mercaptamina,mercaptamine
1141,1215.0,Mesoglicano sódico,MESOGLICANO SÓDICO,Sodium mesoglycan,,1215.0,Mesoglicano sódico,Sodium mesoglycan
1142,1217.0,Metopina,METOPINA,Metoprine,,,,
1143,1218.0,Moxifloxacina,MOXIFLOXACINA,Moxifloxacin,,,,
1144,1219.0,Naproxenato de cetiltrimetilamónio,NAPROXENATO DE CETILTRIMETILAMÓNIO,Cetyltrimethylammonium naproxate,,1219.0,Naproxenato de cetiltrimetilamónio,Cetyltrimethylammonium naproxate
1145,1220.0,Nateglinida,NATEGLINIDA,Nateglinide,,,,
1146,1221.0,Nitroprussiato de sódio,NITROPRUSSIATO DE SÓDIO,Sodium nitroprusside,Sodium nitroprusside,,,
1147,1222.0,Ornitina,ORNITINA,Ornithine,,,,
1148,1223.0,Pamidronato de sódio,PAMIDRONATO DE SÓDIO,Sodium Pamidronate,,1223.0,Pamidronato de sódio,Sodium Pamidronate
1149,1224.0,Parametasona,PARAMETASONA,Paramethasone,,,,
1150,1225.0,Parnaparina sódica,PARNAPARINA SÓDICA,Parnaparin sodium,Parnaparin sodium,,,
1151,1226.0,Penicilina benetamínica,PENICILINA BENETAMÍNICA,Benetamine penicillin,,,,
1152,1227.0,Pipazetato,PIPAZETATO,Pipazethate,,,,
1153,1228.0,Porfímero sódico,PORFÍMERO SÓDICO,Porfimer sodium,,1228.0,Porfímero sódico,Porfimer sodium
1154,1229.0,Propacetamol,PROPACETAMOL,Propacetamol,,,,
1155,1230.0,Propinoxato,PROPINOXATO,propinoxate,,1230.0,Propinoxato,propinoxate
1156,1231.0,Salicilato de morfolina,SALICILATO DE MORFOLINA,Morpholine,Morpholine,,,
1157,1232.0,Para-aminosalicilato de sódio,PARA-AMINOSALICILATO DE SÓDIO,Sodium para-aminosalicylate,,1232.0,Para-aminosalicilato de sódio,Sodium para-aminosalicylate
1158,1233.0,Ácido espaglúmico,ÁCIDO ESPAGLÚMICO,Spaglumic acid,,1233.0,Ácido espaglúmico,Spaglumic acid
1159,1234.0,Ácido ibandrónico,ÁCIDO IBANDRÓNICO,Ibandronic acid,,1234.0,Ácido ibandrónico,Ibandronic acid
1160,1235.0,Ácido ioxitalâmico,ÁCIDO IOXITALÂMICO,ioxithalamic acid,,1235.0,Ácido ioxitalâmico,ioxithalamic acid
1161,1236.0,Ácido isospaglúmico,ÁCIDO ISOSPAGLÚMICO,isospaglumic acid,,,,
1162,1237.0,Ácido tiaprofénico,ÁCIDO TIAPROFÉNICO,tiaprofenic acid,,1237.0,Ácido tiaprofénico,tiaprofenic acid
1163,1238.0,Óxido de loperamida,ÓXIDO DE LOPERAMIDA,Loperamide,Loperamide,,,
1164,1239.0,Óxido de zinco,ÓXIDO DE ZINCO,Zinc oxide,Zinc oxide,,,
1165,1240.0,Ferromóxidos,FERROMÓXIDOS,Ferrooxides,,1240.0,Ferromóxidos,Ferrooxides
1166,1241.0,Acetilcarnitina,ACETILCARNITINA,Acetylcarnitine,,,,
1167,1242.0,Amilase,AMILASE,Amediplase,,,,
1168,1243.0,Tecnécio (99mTc) bicisato,TECNÉCIO (99MTC) BICISATO,Technetium,Technetium,,,
1169,1244.0,Calcitonina de salmão,CALCITONINA DE SALMÃO,Calcitonin,Calcitonin,,,
1170,1245.0,Complexo hidróxido férrico-polimaltose,COMPLEXO HIDRÓXIDO FÉRRICO-POLIMALTOSE,Iron polymaltose,Iron polymaltose,,,
1171,1246.0,Drósera + Pinguícula + Tomilho,DRÓSERA + PINGUÍCULA + TOMILHO,associação,,,,
1172,1247.0,Echinacea purpura,ECHINACEA PURPURA,Echinacea purpurea,,,,
1173,1248.0,Eptacog alfa (activado),EPTACOG ALFA (ACTIVADO),Eptacog alfa pegol (activated),,,,
1174,1249.0,Erisimo officinalis,ERISIMO OFFICINALIS,Erisimo officinalis,,1249.0,Erisimo officinalis,Erisimo officinalis
1175,1250.0,Factor de Von Willebrand humano,FACTOR DE VON WILLEBRAND HUMANO,Human Von Willebrand Factor,,1250.0,Factor de Von Willebrand humano,Human Von Willebrand Factor
1176,1251.0,Fosfato dipotássico,FOSFATO DIPOTÁSSICO,dipotassium phosphate,,1251.0,Fosfato dipotássico,dipotassium phosphate
1177,1252.0,Fosfato monopotássico,FOSFATO MONOPOTÁSSICO,Monopotassium phosphate,Monopotassium phosphate,,,
1178,1253.0,Fosfato monossódico,FOSFATO MONOSSÓDICO,Monosodium phosphate,Monosodium phosphate,,,
1179,1254.0,Fosfenitoína,FOSFENITOÍNA,Phosphenytoin,,1254.0,Fosfenitoína,Phosphenytoin
1180,1255.0,Galium molugo,GALIUM MOLUGO,Galium mollusk,,1255.0,Galium molugo,Galium mollusk
1181,1256.0,Ginseng,GINSENG,Ginseng,,,,
1182,1257.0,Gluconato férrico e sódico,GLUCONATO FÉRRICO E SÓDICO,Ferric and sodium gluconate,,1257.0,Gluconato férrico e sódico,Ferric and sodium gluconate
1183,1258.0,Grafite,GRAFITE,Graphite,Graphite,,,
1184,1259.0,Hexafluoreto de enxofre,HEXAFLUORETO DE ENXOFRE,Sulfur hexafluoride,Sulfur hexafluoride,,,
1185,1260.0,Hidrogenoaspartato de magnésio,HIDROGENOASPARTATO DE MAGNÉSIO,Magnesium hydrogen aspartate,,1260.0,Hidrogenoaspartato de magnésio,Magnesium hydrogen aspartate
1186,1263.0,Interferão alfacon-1,INTERFERÃO ALFACON-1,Interferon alfacon-1,,,,
1187,1264.0,Ioflupano (123I),IOFLUPANO (123I),Ioflupane I-123,,,,
1188,1265.0,Ispaghula (tegumentos),ISPAGHULA (TEGUMENTOS),Ispaghula (integuments),,1265.0,Ispaghula (tegumentos),Ispaghula (integuments)
1189,1266.0,Lespedeza capitata,LESPEDEZA CAPITATA,capital intensity,,1266.0,Lespedeza capitata,capital intensity
1190,1267.0,Metilcelulose,METILCELULOSE,Methylcellulose,,,,
1191,1268.0,Micofenolato de mofetil,MICOFENOLATO DE MOFETIL,Mycophenolate mofetil,,,,
1192,1269.0,Moroctocog alfa,MOROCTOCOG ALFA,Moroctocog alfa,,,,
1193,1270.0,Nonacog alfa,NONACOG ALFA,Alpha,Alpha,,,
1194,1271.0,Perflutreno,PERFLUTRENO,Perflutren,,,,
1195,1272.0,Octocog alfa,OCTOCOG ALFA,Alpha,Alpha,,,
1196,1273.0,Parietaria officinalis,PARIETARIA OFFICINALIS,Parietaria officinalis,,1273.0,Parietaria officinalis,Parietaria officinalis
1197,1274.0,Peginterferão alfa-2b,PEGINTERFERÃO ALFA-2B,Peginterferon alfa-2b,,,,
1198,1275.0,Polisulfato sódico de pentosano,POLISULFATO SÓDICO DE PENTOSANO,Sodium pentosan polysulfate,,1275.0,Polisulfato sódico de pentosano,Sodium pentosan polysulfate
1199,1276.0,Picetoprofeno,PICETOPROFENO,Pirprofen,,,,
1200,1277.0,Plantago afra,PLANTAGO AFRA,Plantago lanceolata pollen,,,,
1201,1278.0,Plantago ovata (sementes),PLANTAGO OVATA (SEMENTES),Plantago ovata seed,,,,
1202,1280.0,Proteínosuccinilato de ferro,PROTEÍNOSUCCINILATO DE FERRO,Iron protein succinylate,,1280.0,Proteínosuccinilato de ferro,Iron protein succinylate
1203,1281.0,Proteína osteogénica-1:BMP-7,PROTEÍNA OSTEOGÉNICA-1:BMP-7,Osteogenic protein-1:BMP-7,,1281.0,Proteína osteogénica-1:BMP-7,Osteogenic protein-1:BMP-7
1204,1282.0,Pygeum africanum,PYGEUM AFRICANUM,pygeum africanum,,1282.0,Pygeum africanum,pygeum africanum
1205,1283.0,Serenoa repens,SERENOA REPENS,Serenoa,Serenoa,,,
1206,1286.0,Vaccinium myrtillus (antocianósidos),VACCINIUM MYRTILLUS (ANTOCIANÓSIDOS),Vaccinium,Vaccinium,,,
1207,1287.0,Valeriana,VALERIANA,Valerian,,,,
1208,1288.0,Valeriana (raíz),VALERIANA (RAÍZ),Valerian (root),,1288.0,Valeriana (raíz),Valerian (root)
1209,1289.0,Vaselina líquida,VASELINA LÍQUIDA,Liquid Vaseline,,1289.0,Vaselina líquida,Liquid Vaseline
1210,1290.0,Água de Hamamelis,ÁGUA DE HAMAMELIS,Witch-hazel,Witch-hazel,,,
1211,1291.0,Álcool polivinílico,ÁLCOOL POLIVINÍLICO,Polyvinyl alcohol,Polyvinyl alcohol,,,
1212,1293.0,Óleo de girassol,ÓLEO DE GIRASSOL,Sunflower oil,Sunflower oil,,,
1213,1294.0,Óleo de rícino,ÓLEO DE RÍCINO,Castor oil,Castor oil,,,
1214,1295.0,Óleo de soja,ÓLEO DE SOJA,Soybean oil,Soybean oil,,,
1215,1296.0,Óleo essencial de camomila,ÓLEO ESSENCIAL DE CAMOMILA,Chamomile,Chamomile,,,
1216,1297.0,Óleo essencial de hortelã pimenta,ÓLEO ESSENCIAL DE HORTELÃ PIMENTA,Oil,Oil,,,
1217,1298.0,Aceglumato de deanol + Heptaminol,ACEGLUMATO DE DEANOL + HEPTAMINOL,associação,,,,
1218,1299.0,Hidrocortisona + Bacitracina + Neomicina,HIDROCORTISONA + BACITRACINA + NEOMICINA,associação,,,,
1219,1300.0,Hidrocortisona + Bacitracina + Polimixina B + Retinol,HIDROCORTISONA + BACITRACINA + POLIMIXINA B + RETINOL,associação,,,,
1220,1301.0,Cloranfenicol + Hidrocortisona,CLORANFENICOL + HIDROCORTISONA,associação,,,,
1221,1302.0,Hidrocortisona + Óxido de zinco + Subacetato de alumínio + Lidocaína,HIDROCORTISONA + ÓXIDO DE ZINCO + SUBACETATO DE ALUMÍNIO + LIDOCAÍNA,associação,,,,
1222,1303.0,Hidrocortisona + Ácido fusídico,HIDROCORTISONA + ÁCIDO FUSÍDICO,associação,,,,
1223,1305.0,Acetonido de fluocinolona + Lidocaína + Mentol + Subgalhato de bismuto,ACETONIDO DE FLUOCINOLONA + LIDOCAÍNA + MENTOL + SUBGALHATO DE BISMUTO,associação,,,,
1224,1306.0,Acetonido de fluocinolona + Neomicina + Polimixina B,ACETONIDO DE FLUOCINOLONA + NEOMICINA + POLIMIXINA B,associação,,,,
1225,1307.0,Acrivastina + Pseudoefedrina,ACRIVASTINA + PSEUDOEFEDRINA,associação,,,,
1226,1308.0,Taurina + Adenosina + Cianocobalamina + Piridoxina,TAURINA + ADENOSINA + CIANOCOBALAMINA + PIRIDOXINA,associação,,,,
1227,1309.0,Articaína + Adrenalina,ARTICAÍNA + ADRENALINA,associação,,,,
1228,1310.0,Nicotinato de benzilo + Adrenalina,NICOTINATO DE BENZILO + ADRENALINA,associação,,,,
1229,1311.0,Hidrocortisona + Alcatrão mineral + Alantoína,HIDROCORTISONA + ALCATRÃO MINERAL + ALANTOÍNA,associação,,,,
1230,1313.0,Ureia + Alantoína,UREIA + ALANTOÍNA,associação,,,,
1231,1315.0,"Hidróxido de alumínio + Hidróxido de magnésio + Alcaçuz, raiz + Simeticone","HIDRÓXIDO DE ALUMÍNIO + HIDRÓXIDO DE MAGNÉSIO + ALCAÇUZ, RAIZ + SIMETICONE",associação,,,,
1232,1316.0,Alfatocoferol + Piridoxina + Retinol,ALFATOCOFEROL + PIRIDOXINA + RETINOL,associação,,,,
1233,1318.0,Almitrina + Raubasina,ALMITRINA + RAUBASINA,associação,,,,
1234,1319.0,Alopurinol + Benzobromarona,ALOPURINOL + BENZOBROMARONA,associação,,,,
1235,1320.0,Altizida + Espironolactona,ALTIZIDA + ESPIRONOLACTONA,associação,,,,
1236,1321.0,Ambroxol + Clenbuterol,AMBROXOL + CLENBUTEROL,associação,,,,
1237,1322.0,Óxido de zinco + Amido,ÓXIDO DE ZINCO + AMIDO,associação,,,,
1238,1323.0,Amidotrizoato de meglumina + Amidotrizoato de sódio,AMIDOTRIZOATO DE MEGLUMINA + AMIDOTRIZOATO DE SÓDIO,associação,,,,
1239,1324.0,Amilase + Bromoprida + Dimeticone + Lipase + Pepsina,AMILASE + BROMOPRIDA + DIMETICONE + LIPASE + PEPSINA,associação,,,,
1240,1326.0,Pancreatina + Dimeticone,PANCREATINA + DIMETICONE,associação,,,,
1241,1327.0,Pancreatina + Celulase,PANCREATINA + CELULASE,associação,,,,
1242,1328.0,Timolol + Hidroclorotiazida + Amilorida,TIMOLOL + HIDROCLOROTIAZIDA + AMILORIDA,associação,,,,
1243,1329.0,Aminofenazona + Eucaliptol + Quinina + Retinol,AMINOFENAZONA + EUCALIPTOL + QUININA + RETINOL,associação,,,,
1244,1330.0,Aminofenazona + Feniramina,AMINOFENAZONA + FENIRAMINA,associação,,,,
1245,1331.0,Aminofilina + Efedrina + Fenobarbital,AMINOFILINA + EFEDRINA + FENOBARBITAL,associação,,,,
1246,1332.0,Amitriptilina + Perfenazina,AMITRIPTILINA + PERFENAZINA,associação,,,,
1247,1333.0,Ampicilina + Ampicilina benzatínica,AMPICILINA + AMPICILINA BENZATÍNICA,associação,,,,
1248,1334.0,Antazolina + Nafazolina,ANTAZOLINA + NAFAZOLINA,associação,,,,
1249,1335.0,Aspartato de magnésio + Aspartato de potássio,ASPARTATO DE MAGNÉSIO + ASPARTATO DE POTÁSSIO,associação,,,,
1250,1336.0,Atenolol + Clorotalidona,ATENOLOL + CLOROTALIDONA,associação,,,,
1251,1337.0,Difenoxilato + Atropina,DIFENOXILATO + ATROPINA,associação,,,,
1252,1338.0,Pseudoefedrina + Azatadina,PSEUDOEFEDRINA + AZATADINA,associação,,,,
1253,1339.0,Azeite + Óleo de soja,AZEITE + ÓLEO DE SOJA,associação,,,,
1254,1340.0,Azintamida + Celulase + Pancreatina,AZINTAMIDA + CELULASE + PANCREATINA,associação,,,,
1255,1341.0,Bacitracina + Estreptomicina + Neomicina,BACITRACINA + ESTREPTOMICINA + NEOMICINA,associação,,,,
1256,1342.0,Bacitracina + Polimixina B,BACITRACINA + POLIMIXINA B,associação,,,,
1257,1343.0,Bacitracina + Retinol,BACITRACINA + RETINOL,associação,,,,
1258,1344.0,Beclometasona + Salbutamol,BECLOMETASONA + SALBUTAMOL,associação,,,,
1259,1345.0,Ergotamina + Paracetamol + Beladona (alcalóides) + Cafeína,ERGOTAMINA + PARACETAMOL + BELADONA (ALCALÓIDES) + CAFEÍNA,associação,,,,
1260,1346.0,Salicilato de metilo + Óleo essencial de terebintina + Cânfora + Beladona,SALICILATO DE METILO + ÓLEO ESSENCIAL DE TEREBINTINA + CÂNFORA + BELADONA,associação,,,,
1261,1348.0,Levodopa + Benserazida,LEVODOPA + BENSERAZIDA,associação,,,,
1262,1349.0,Benzidamina + Lactato de alumínio,BENZIDAMINA + LACTATO DE ALUMÍNIO,associação,,,,
1263,1350.0,Benzilpenicilina benzatínica + Benzilpenicilina potássica + Benzilpenicilina procaínica,BENZILPENICILINA BENZATÍNICA + BENZILPENICILINA POTÁSSICA + BENZILPENICILINA PROCAÍNICA,associação,,,,
1264,1351.0,Benzilpenicilina sódica + Clemizol-penicilina + Lidocaína,BENZILPENICILINA SÓDICA + CLEMIZOL-PENICILINA + LIDOCAÍNA,associação,,,,
1265,1355.0,Metenamina + Benzoato de lítio + Piperazina,METENAMINA + BENZOATO DE LÍTIO + PIPERAZINA,associação,,,,
1266,1356.0,Codeína + Efedrina + Guaiacol + Benzoato de sódio,CODEÍNA + EFEDRINA + GUAIACOL + BENZOATO DE SÓDIO,associação,,,,
1267,1358.0,Efedrina + Etilmorfina + Benzoato de sódio,EFEDRINA + ETILMORFINA + BENZOATO DE SÓDIO,associação,,,,
1268,1359.0,Benzoato de sódio + Fluoreto de sódio + Triclosano,BENZOATO DE SÓDIO + FLUORETO DE SÓDIO + TRICLOSANO,associação,,,,
1269,1360.0,Cloreto de dequalínio + Benzocaína + Tripsina,CLORETO DE DEQUALÍNIO + BENZOCAÍNA + TRIPSINA,associação,,,,
1270,1361.0,Clorobutanol + Para-diclorobenzeno + Benzocaína,CLOROBUTANOL + PARA-DICLOROBENZENO + BENZOCAÍNA,associação,,,,
1271,1362.0,Betametasona + Clioquinol,BETAMETASONA + CLIOQUINOL,associação,,,,
1272,1363.0,Betametasona + Clotrimazol,BETAMETASONA + CLOTRIMAZOL,associação,,,,
1273,1364.0,Betametasona + Clotrimazol + Gentamicina,BETAMETASONA + CLOTRIMAZOL + GENTAMICINA,associação,,,,
1274,1365.0,Betametasona + Gentamicina,BETAMETASONA + GENTAMICINA,associação,,,,
1275,1366.0,Betametasona + Neomicina,BETAMETASONA + NEOMICINA,associação,,,,
1276,1367.0,Macrogol + Bicarbonato de potássio + Bicarbonato de sódio + Cloreto de sódio,MACROGOL + BICARBONATO DE POTÁSSIO + BICARBONATO DE SÓDIO + CLORETO DE SÓDIO,associação,,,,
1277,1368.0,Bicarbonato de sódio + Carbonato de cálcio + Carbonato de magnésio,BICARBONATO DE SÓDIO + CARBONATO DE CÁLCIO + CARBONATO DE MAGNÉSIO,associação,,,,
1278,1369.0,Hidróxido de alumínio + Trissilicato de magnésio + Bicarbonato de sódio + Carbonato de cálcio,HIDRÓXIDO DE ALUMÍNIO + TRISSILICATO DE MAGNÉSIO + BICARBONATO DE SÓDIO + CARBONATO DE CÁLCIO,associação,,,,
1279,1370.0,Hidróxido de alumínio + Carbonato de cálcio + Carbonato de magnésio + Bitartarato de potássio,HIDRÓXIDO DE ALUMÍNIO + CARBONATO DE CÁLCIO + CARBONATO DE MAGNÉSIO + BITARTARATO DE POTÁSSIO,associação,,,,
1280,1371.0,Tripsina + Bromelaína + Rutosido,TRIPSINA + BROMELAÍNA + RUTOSIDO,associação,,,,
1281,1372.0,Clorodiazepóxido + Brometo de clidínio,CLORODIAZEPÓXIDO + BROMETO DE CLIDÍNIO,associação,,,,
1282,1373.0,Brometo de ipratrópio + Fenoterol,BROMETO DE IPRATRÓPIO + FENOTEROL,associação,,,,
1283,1374.0,Brometo de ipratrópio + Salbutamol,BROMETO DE IPRATRÓPIO + SALBUTAMOL,associação,,,,
1284,1375.0,Brometo de octilatropina + Mefenoxalona,BROMETO DE OCTILATROPINA + MEFENOXALONA,associação,,,,
1285,1376.0,Paracetamol + Codeína + Buclizina,PARACETAMOL + CODEÍNA + BUCLIZINA,associação,,,,
1286,1377.0,Escina + Heparinóide + Bufenina,ESCINA + HEPARINÓIDE + BUFENINA,associação,,,,
1287,1378.0,Butilescopolamina + Paracetamol,BUTILESCOPOLAMINA + PARACETAMOL,associação,,,,
1288,1379.0,Efedrina + Etilmorfina + Cafeína,EFEDRINA + ETILMORFINA + CAFEÍNA,associação,,,,
1289,1380.0,Paracetamol + Mepiramina + Cafeína,PARACETAMOL + MEPIRAMINA + CAFEÍNA,associação,,,,
1290,1381.0,Paracetamol + Cafeína,PARACETAMOL + CAFEÍNA,associação,,,,
1291,1382.0,Paracetamol + Propifenazona + Cafeína,PARACETAMOL + PROPIFENAZONA + CAFEÍNA,associação,,,,
1292,1383.0,Propifenazona + Cafeína,PROPIFENAZONA + CAFEÍNA,associação,,,,
1293,1384.0,Difenidramina + Calamina + Cânfora,DIFENIDRAMINA + CALAMINA + CÂNFORA,associação,,,,
1294,1385.0,Difenidramina + Calamina,DIFENIDRAMINA + CALAMINA,associação,,,,
1295,1386.0,Levodopa + Carbidopa,LEVODOPA + CARBIDOPA,associação,,,,
1296,1387.0,Carbocisteína + Sobrerol,CARBOCISTEÍNA + SOBREROL,associação,,,,
1297,1388.0,Carbonato de cálcio + Carbonato de magnésio,CARBONATO DE CÁLCIO + CARBONATO DE MAGNÉSIO,associação,,,,
1298,1389.0,Carbonato de cálcio + Colecalciferol,CARBONATO DE CÁLCIO + COLECALCIFEROL,associação,,,,
1299,1390.0,Carbonato de cálcio + Fluorofosfato de sódio,CARBONATO DE CÁLCIO + FLUOROFOSFATO DE SÓDIO,associação,,,,
1300,1391.0,Carbonato de cálcio + Lactogluconato de cálcio,CARBONATO DE CÁLCIO + LACTOGLUCONATO DE CÁLCIO,associação,,,,
1301,1393.0,Colecalciferol + Carbonato de sódio,COLECALCIFEROL + CARBONATO DE SÓDIO,associação,,,,
1302,1394.0,Carbómero + Cetrimida,CARBÓMERO + CETRIMIDA,associação,,,,
1303,1395.0,Celulose + Hemicelulase + Lenhina,CELULOSE + HEMICELULASE + LENHINA,associação,,,,
1304,1396.0,Pentoxiverina + Guaifenesina + Cloreto de cetilpiridínio + Citrato de sódio,PENTOXIVERINA + GUAIFENESINA + CLORETO DE CETILPIRIDÍNIO + CITRATO DE SÓDIO,associação,,,,
1305,1397.0,Cloreto de cetilpiridínio + Clorocresol + Lidocaína,CLORETO DE CETILPIRIDÍNIO + CLOROCRESOL + LIDOCAÍNA,associação,,,,
1306,1398.0,Cetirizina + Pseudoefedrina,CETIRIZINA + PSEUDOEFEDRINA,associação,,,,
1307,1399.0,Cianocobalamina + Fursultiamina + Piridoxina,CIANOCOBALAMINA + FURSULTIAMINA + PIRIDOXINA,associação,,,,
1308,1400.0,Lisina + Cianocobalamina + Piridoxina + Tiamina,LISINA + CIANOCOBALAMINA + PIRIDOXINA + TIAMINA,associação,,,,
1309,1401.0,Cianocobalamina + Nicotinamida + Piridoxina + Riboflavina,CIANOCOBALAMINA + NICOTINAMIDA + PIRIDOXINA + RIBOFLAVINA,associação,,,,
1310,1402.0,Cianocobalamina + Piridoxina + Tiamina,CIANOCOBALAMINA + PIRIDOXINA + TIAMINA,associação,,,,
1311,1403.0,Imipenem + Cilastatina,IMIPENEM + CILASTATINA,associação,,,,
1312,1404.0,Cilazapril + Hidroclorotiazida,CILAZAPRIL + HIDROCLOROTIAZIDA,associação,,,,
1313,1405.0,Cinarizina + Domperidona,CINARIZINA + DOMPERIDONA,associação,,,,
1314,1406.0,Cloreto de dequalínio + Cinchocaína,CLORETO DE DEQUALÍNIO + CINCHOCAÍNA,associação,,,,
1315,1407.0,Policresaleno + Cinchocaína,POLICRESALENO + CINCHOCAÍNA,associação,,,,
1316,1408.0,Prednisolona + Cinchocaína,PREDNISOLONA + CINCHOCAÍNA,associação,,,,
1317,1409.0,Ciproterona + Valerato de estradiol,CIPROTERONA + VALERATO DE ESTRADIOL,associação,,,,
1318,1410.0,Cistina + Piridoxina,CISTINA + PIRIDOXINA,associação,,,,
1319,1411.0,Cistina + Retinol,CISTINA + RETINOL,associação,,,,
1320,1413.0,Citrato de magnésio + Fosfato de magnésio,CITRATO DE MAGNÉSIO + FOSFATO DE MAGNÉSIO,associação,,,,
1321,1414.0,Citrato de magnésio + Lactato de magnésio,CITRATO DE MAGNÉSIO + LACTATO DE MAGNÉSIO,associação,,,,
1322,1415.0,Flumetasona + Clioquinol,FLUMETASONA + CLIOQUINOL,associação,,,,
1323,1416.0,Clioquinol + Óxido de zinco + Resorcinol,CLIOQUINOL + ÓXIDO DE ZINCO + RESORCINOL,associação,,,,
1324,1417.0,Clobetasol + Neomicina + Nistatina,CLOBETASOL + NEOMICINA + NISTATINA,associação,,,,
1325,1418.0,Cloranfenicol + Medroxiprogesterona + Tetrizolina,CLORANFENICOL + MEDROXIPROGESTERONA + TETRIZOLINA,associação,,,,
1326,1419.0,Prednisolona + Cloranfenicol,PREDNISOLONA + CLORANFENICOL,associação,,,,
1327,1420.0,Oximetazolina + Cloreto de benzalcónio + Eucaliptol,OXIMETAZOLINA + CLORETO DE BENZALCÓNIO + EUCALIPTOL,associação,,,,
1328,1421.0,Cloreto de benzoxónio + Lidocaína,CLORETO DE BENZOXÓNIO + LIDOCAÍNA,associação,,,,
1329,1424.0,Cloreto de cálcio + Cloreto de potássio + Cloreto de sódio + Lactato de sódio,CLORETO DE CÁLCIO + CLORETO DE POTÁSSIO + CLORETO DE SÓDIO + LACTATO DE SÓDIO,associação,,,,
1330,1425.0,Gelatina + Cloreto de cálcio + Cloreto de sódio,GELATINA + CLORETO DE CÁLCIO + CLORETO DE SÓDIO,associação,,,,
1331,1428.0,Dextrano 40 + Cloreto de sódio,DEXTRANO 40 + CLORETO DE SÓDIO,associação,,,,
1332,1429.0,Dextrano 70 + Cloreto de sódio,DEXTRANO 70 + CLORETO DE SÓDIO,associação,,,,
1333,1430.0,Cloreto de sódio + Etanol,CLORETO DE SÓDIO + ETANOL,associação,,,,
1334,1432.0,Gelatina + Cloreto de sódio + Hidróxido de sódio,GELATINA + CLORETO DE SÓDIO + HIDRÓXIDO DE SÓDIO,associação,,,,
1335,1435.0,Cloreto de zinco + Fenol + Mentol + Dioxibenzona,CLORETO DE ZINCO + FENOL + MENTOL + DIOXIBENZONA,associação,,,,
1336,1436.0,Cloreto de zinco + Mentol + Salicilato de metilo,CLORETO DE ZINCO + MENTOL + SALICILATO DE METILO,associação,,,,
1337,1437.0,Dexpantenol + Cloro-hexidina,DEXPANTENOL + CLORO-HEXIDINA,associação,,,,
1338,1438.0,Oxedrina + Hidrastina + Cloro-hexidina,OXEDRINA + HIDRASTINA + CLORO-HEXIDINA,associação,,,,
1339,1439.0,Lidocaína + Cloro-hexidina,LIDOCAÍNA + CLORO-HEXIDINA,associação,,,,
1340,1440.0,Cloro-hexidina + Hexamidina + Clorocresol,CLORO-HEXIDINA + HEXAMIDINA + CLOROCRESOL,associação,,,,
1341,1441.0,Clorodiazepóxido + Fenciclimida + Idampramina,CLORODIAZEPÓXIDO + FENCICLIMIDA + IDAMPRAMINA,associação,,,,
1342,1442.0,Dexametasona + Clorofenamina,DEXAMETASONA + CLOROFENAMINA,associação,,,,
